Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
ExpSolar,00000,S1,NA,Chile,-26.0752,-69.4985,-4,2558
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2006,11,27,13,0,1203.5,1177.3,41.5,19.7,19.7,16.2,759.1,6.7,253.5,0
2006,11,27,14,0,1122.0,1166.7,41.1,18.9,18.9,17.4,757.6,6.8,249.0,0
2006,11,27,15,0,975.3,1149.4,40.2,17.9,17.9,12.9,755.8,6.7,247.5,0
2006,11,27,16,0,772.3,1118.1,38.6,16.9,16.9,14.0,754.0,6.4,247.5,0
2006,11,27,17,0,528.4,1059.4,35.8,15.3,15.3,14.8,752.5,5.9,247.5,0
2006,11,27,18,0,264.0,925.8,29.8,13.8,13.8,14.8,750.8,4.6,250.5,0
2006,11,27,19,0,21.9,378.6,8.8,11.8,11.8,14.1,749.5,1.8,220.5,0
2006,11,27,20,0,0.0,0.0,0.0,9.8,9.8,15.4,748.3,2.6,144.0,0
2006,11,27,21,0,0.0,0.0,0.0,9.5,9.5,15.1,745.2,5.1,70.5,0
2006,11,27,22,0,0.0,0.0,0.0,9.3,9.3,15.8,743.5,5.2,27.0,0
2006,11,27,23,0,0.0,0.0,0.0,8.4,8.4,19.0,741.5,5.2,28.5,0
2006,11,28,0,0,0.0,0.0,0.0,7.4,7.4,22.5,739.2,5.2,6.0,0
2006,11,28,1,0,0.0,0.0,0.0,6.5,6.5,25.4,737.8,5.0,358.5,0
2006,11,28,2,0,0.0,0.0,0.0,5.4,5.4,33.1,735.8,5.2,13.5,0
2006,11,28,3,0,0.0,0.0,0.0,4.6,4.6,27.5,734.3,5.5,9.0,0
2006,11,28,4,0,0.0,0.0,0.0,3.7,3.7,24.1,732.0,5.5,25.5,0
2006,11,28,5,0,0.0,0.0,0.0,2.4,2.4,21.0,731.1,5.5,34.5,0
2006,11,28,6,0,15.1,0.0,15.1,5.2,5.2,15.8,737.7,5.4,37.5,0
2006,11,28,7,0,306.1,968.8,31.1,9.3,9.3,14.5,743.1,4.0,42.0,0
2006,11,28,8,0,570.3,1081.3,36.4,13.6,13.6,14.4,748.5,1.4,322.5,0
2006,11,28,9,0,808.9,1130.7,39.0,16.8,16.8,14.4,755.0,3.7,291.0,0
2006,11,28,10,0,1003.3,1156.5,40.4,19.5,19.5,15.1,760.7,5.1,273.0,0
2006,11,28,11,0,1138.8,1169.6,41.2,22.1,22.1,15.8,766.1,5.9,267.0,0
2006,11,28,12,0,1204.0,1172.8,41.5,21.2,21.2,15.6,763.9,6.6,259.5,0
2006,11,28,13,0,1195.9,1169.1,41.5,20.3,20.3,17.0,762.1,6.7,256.5,0
2006,11,28,14,0,1115.2,1158.4,41.0,19.4,19.4,17.8,760.1,6.7,252.0,0
2006,11,28,15,0,969.5,1140.4,40.2,18.5,18.5,14.3,758.0,6.7,247.5,0
2006,11,28,16,0,768.0,1108.6,38.6,17.3,17.3,15.5,755.6,6.2,247.5,0
2006,11,28,17,0,525.8,1049.5,35.7,16.0,16.0,16.5,753.8,5.2,247.5,0
2006,11,28,18,0,265.8,923.9,30.0,15.0,15.0,16.3,751.8,3.5,246.0,0
2006,11,28,19,0,24.3,398.7,9.5,12.9,12.9,15.9,750.0,1.4,204.0,0
2006,11,28,20,0,0.0,0.0,0.0,11.1,11.1,17.8,747.8,2.9,136.5,0
2006,11,28,21,0,0.0,0.0,0.0,10.5,10.5,19.3,745.5,5.4,84.0,0
2006,11,28,22,0,0.0,0.0,0.0,10.7,10.7,20.3,743.7,5.5,39.0,0
2006,11,28,23,0,0.0,0.0,0.0,9.6,9.6,24.5,741.6,5.3,22.5,0
2006,11,29,0,0,0.0,0.0,0.0,8.3,8.3,29.0,739.4,5.0,4.5,0
2006,11,29,1,0,0.0,0.0,0.0,7.3,7.3,31.1,738.0,4.8,355.5,0
2006,11,29,2,0,0.0,0.0,0.0,6.1,6.1,37.6,735.3,4.8,16.5,0
2006,11,29,3,0,0.0,0.0,0.0,5.3,5.3,32.3,733.5,5.1,6.0,0
2006,11,29,4,0,0.0,0.0,0.0,4.7,4.7,28.5,731.3,5.3,30.0,0
2006,11,29,5,0,0.0,0.0,0.0,3.5,3.5,23.6,729.8,5.4,48.0,0
2006,11,29,6,0,15.1,0.0,15.1,6.0,6.0,17.1,735.7,5.4,45.0,0
2006,11,29,7,0,304.7,964.2,31.1,10.1,10.1,15.5,741.5,5.2,49.5,0
2006,11,29,8,0,569.2,1079.8,36.4,14.4,14.4,14.8,746.4,0.8,61.5,0
2006,11,29,9,0,809.4,1132.0,39.0,17.8,17.8,14.9,753.0,2.7,279.0,0
2006,11,29,10,0,1006.1,1160.4,40.4,20.7,20.7,15.9,758.9,4.5,262.5,0
2006,11,29,11,0,1144.2,1175.5,41.3,23.4,23.4,16.5,764.2,5.8,259.5,0
2006,11,29,12,0,1211.0,1179.6,41.6,22.5,22.5,16.1,762.5,6.5,255.0,0
2006,11,29,13,0,1204.2,1176.9,41.5,21.6,21.6,17.5,760.5,6.8,255.0,0
2006,11,29,14,0,1124.2,1167.0,41.1,20.7,20.7,19.2,758.7,7.1,250.5,0
2006,11,29,15,0,978.3,1149.3,40.2,19.8,19.8,14.1,756.5,6.8,246.0,0
2006,11,29,16,0,776.0,1117.8,38.7,18.5,18.5,14.2,754.4,6.2,246.0,0
2006,11,29,17,0,532.8,1059.2,35.9,17.2,17.2,15.0,752.5,5.3,246.0,0
2006,11,29,18,0,269.4,929.1,30.1,15.8,15.8,14.2,750.4,3.7,246.0,0
2006,11,29,19,0,26.4,408.7,10.1,13.5,13.5,13.5,749.0,1.5,202.5,0
2006,11,29,20,0,0.0,0.0,0.0,11.7,11.7,14.6,746.7,3.1,139.5,0
2006,11,29,21,0,0.0,0.0,0.0,10.9,10.9,14.1,744.6,5.5,69.0,0
2006,11,29,22,0,0.0,0.0,0.0,11.0,11.0,15.0,743.1,5.7,34.5,0
2006,11,29,23,0,0.0,0.0,0.0,10.1,10.1,19.0,741.3,5.6,24.0,0
2006,11,30,0,0,0.0,0.0,0.0,9.0,9.0,22.8,739.6,5.1,16.5,0
2006,11,30,1,0,0.0,0.0,0.0,7.6,7.6,25.8,738.0,5.0,10.5,0
2006,11,30,2,0,0.0,0.0,0.0,6.3,6.3,35.9,735.0,4.7,39.0,0
2006,11,30,3,0,0.0,0.0,0.0,5.8,5.8,30.7,732.9,5.1,18.0,0
2006,11,30,4,0,0.0,0.0,0.0,5.2,5.2,26.6,730.3,4.8,16.5,0
2006,11,30,5,0,0.0,0.0,0.0,3.9,3.9,22.4,728.9,4.7,19.5,0
2006,11,30,6,0,15.1,0.0,15.1,6.7,6.7,16.3,735.8,4.6,22.5,0
2006,11,30,7,0,301.9,955.2,31.1,10.7,10.7,15.1,742.6,3.5,39.0,0
2006,11,30,8,0,563.7,1069.6,36.3,14.6,14.6,14.4,748.9,1.4,285.0,0
2006,11,30,9,0,801.5,1121.3,39.0,17.9,17.9,14.3,756.0,3.4,300.0,0
2006,11,30,10,0,996.0,1148.6,40.4,20.6,20.6,14.2,761.3,4.9,274.5,0
2006,11,30,11,0,1132.1,1162.9,41.2,23.6,23.6,14.5,767.3,5.9,267.0,0
2006,11,30,12,0,1199.5,1167.9,41.6,22.7,22.7,14.9,765.0,6.7,261.0,0
2006,11,30,13,0,1193.7,1165.8,41.5,21.8,21.8,17.0,763.0,6.9,258.0,0
2006,11,30,14,0,1115.2,1156.2,41.2,20.6,20.6,20.6,761.0,7.0,253.5,0
2006,11,30,15,0,971.7,1139.6,40.3,19.4,19.4,18.0,759.0,6.9,247.5,0
2006,11,30,16,0,772.0,1109.0,38.7,18.1,18.1,18.7,756.6,6.1,249.0,0
2006,11,30,17,0,531.3,1051.4,35.9,16.7,16.7,19.6,754.6,4.9,249.0,0
2006,11,30,18,0,271.3,927.2,30.2,15.2,15.2,21.0,752.3,3.1,252.0,0
2006,11,30,19,0,28.7,424.5,10.7,13.2,13.2,18.7,750.0,1.0,187.5,0
2006,11,30,20,0,0.0,0.0,0.0,11.5,11.5,19.7,747.9,3.0,121.5,0
2006,11,30,21,0,0.0,0.0,0.0,10.9,10.9,21.1,745.2,5.5,52.5,0
2006,11,30,22,0,0.0,0.0,0.0,11.0,11.0,21.3,743.7,5.7,27.0,0
2006,11,30,23,0,0.0,0.0,0.0,9.8,9.8,24.1,741.6,5.2,19.5,0
2011,12,1,0,0,0.0,0.0,0.0,11.2,11.2,19.7,737.2,5.5,13.5,0
2011,12,1,1,0,0.0,0.0,0.0,10.2,10.2,20.1,735.6,5.6,16.5,0
2011,12,1,2,0,0.0,0.0,0.0,9.3,9.3,28.8,734.1,5.4,15.0,0
2011,12,1,3,0,0.0,0.0,0.0,8.4,8.4,22.8,732.4,5.3,13.5,0
2011,12,1,4,0,0.0,0.0,0.0,6.5,6.5,18.8,731.6,5.0,10.5,0
2011,12,1,5,0,0.0,0.0,0.0,4.1,4.1,18.3,729.3,4.7,3.0,0
2011,12,1,6,0,15.0,0.0,15.0,5.9,5.9,19.2,733.4,4.9,13.5,0
2011,12,1,7,0,302.6,958.9,31.0,8.5,8.5,22.8,737.2,3.5,6.0,0
2011,12,1,8,0,564.8,1072.7,36.3,12.9,12.9,18.9,741.4,1.6,316.5,0
2011,12,1,9,0,804.4,1126.2,38.9,15.3,15.3,19.8,745.5,4.1,282.0,0
2011,12,1,10,0,1000.8,1154.9,40.4,17.0,17.0,17.8,749.5,5.6,268.5,0
2011,12,1,11,0,1139.0,1170.6,41.2,18.4,18.4,16.4,753.6,6.9,259.5,0
2011,12,1,12,0,1207.0,1175.5,41.5,20.1,20.1,16.8,757.5,7.4,259.5,0
2011,12,1,13,0,1201.6,1173.5,41.5,21.9,21.9,17.4,761.6,7.9,259.5,0
2011,12,1,14,0,1123.2,1164.2,41.1,23.5,23.5,15.9,765.0,7.9,256.5,0
2011,12,1,15,0,979.4,1147.7,40.2,22.3,22.3,12.4,762.6,7.7,255.0,0
2011,12,1,16,0,779.1,1117.7,38.6,21.5,21.5,14.7,761.2,6.8,256.5,0
2011,12,1,17,0,537.3,1061.0,35.8,20.2,20.2,15.5,759.1,5.3,253.5,0
2011,12,1,18,0,275.7,937.6,30.1,18.8,18.8,13.8,757.0,4.5,255.0,0
2011,12,1,19,0,30.8,447.2,11.0,16.4,16.4,13.4,755.3,1.6,231.0,0
2011,12,1,20,0,0.0,0.0,0.0,15.5,15.5,14.0,753.3,2.4,145.5,0
2011,12,1,21,0,0.0,0.0,0.0,15.6,15.6,14.0,750.7,4.8,102.0,0
2011,12,1,22,0,0.0,0.0,0.0,15.2,15.2,15.3,748.7,4.8,34.5,0
2011,12,1,23,0,0.0,0.0,0.0,14.2,14.2,18.8,746.2,5.3,40.5,0
2011,12,2,0,0,0.0,0.0,0.0,12.8,12.8,20.9,743.7,4.3,9.0,0
2011,12,2,1,0,0.0,0.0,0.0,11.1,11.1,23.3,741.6,4.6,12.0,0
2011,12,2,2,0,0.0,0.0,0.0,10.0,10.0,26.5,739.8,4.6,9.0,0
2011,12,2,3,0,0.0,0.0,0.0,8.7,8.7,27.5,737.5,5.2,15.0,0
2011,12,2,4,0,0.0,0.0,0.0,7.0,7.0,23.0,736.8,5.1,16.5,0
2011,12,2,5,0,0.0,0.0,0.0,5.1,5.1,20.4,733.7,4.8,6.0,0
2011,12,2,6,0,15.0,0.0,15.0,7.1,7.1,19.8,739.2,4.5,9.0,0
2011,12,2,7,0,306.1,972.1,31.1,11.0,11.0,22.5,744.7,1.9,7.5,0
2011,12,2,8,0,571.3,1086.9,36.4,14.6,14.6,19.6,750.0,1.9,273.0,0
2011,12,2,9,0,812.8,1139.3,39.0,17.1,17.1,19.2,754.7,4.0,267.0,0
2011,12,2,10,0,1011.1,1167.8,40.5,19.5,19.5,17.1,759.4,5.6,265.5,0
2011,12,2,11,0,1150.9,1183.3,41.3,21.5,21.5,16.4,764.3,6.8,261.0,0
2011,12,2,12,0,1215.2,1183.6,41.6,23.7,23.7,17.8,769.1,7.4,258.0,0
2011,12,2,13,0,1206.6,1178.0,41.6,22.3,22.3,16.9,766.8,7.8,256.5,0
2011,12,2,14,0,1125.7,1165.7,41.2,21.2,21.2,16.5,764.8,7.7,255.0,0
2011,12,2,15,0,980.9,1147.7,40.3,19.5,19.5,12.9,761.2,7.4,255.0,0
2011,12,2,16,0,780.0,1116.0,38.7,18.6,18.6,14.8,760.2,6.9,255.0,0
2011,12,2,17,0,538.1,1057.8,36.0,17.1,17.1,15.8,758.1,5.4,256.5,0
2011,12,2,18,0,277.3,934.8,30.3,16.0,16.0,15.0,755.6,4.3,258.0,0
2011,12,2,19,0,32.8,453.8,11.5,13.8,13.8,13.6,753.1,1.7,237.0,0
2011,12,2,20,0,0.0,0.0,0.0,12.7,12.7,14.4,750.8,2.3,142.5,0
2011,12,2,21,0,0.0,0.0,0.0,12.6,12.6,15.4,747.9,4.7,100.5,0
2011,12,2,22,0,0.0,0.0,0.0,12.1,12.1,16.9,745.6,4.9,34.5,0
2011,12,2,23,0,0.0,0.0,0.0,11.3,11.3,21.1,743.0,5.4,25.5,0
2011,12,3,0,0,0.0,0.0,0.0,10.3,10.3,23.1,740.0,5.2,13.5,0
2011,12,3,1,0,0.0,0.0,0.0,9.2,9.2,25.3,737.6,5.7,13.5,0
2011,12,3,2,0,0.0,0.0,0.0,8.2,8.2,28.0,735.7,5.7,13.5,0
2011,12,3,3,0,0.0,0.0,0.0,6.9,6.9,32.6,733.2,5.8,12.0,0
2011,12,3,4,0,0.0,0.0,0.0,5.2,5.2,29.4,732.4,5.7,13.5,0
2011,12,3,5,0,0.0,0.0,0.0,3.4,3.4,25.7,729.1,5.7,12.0,0
2011,12,3,6,0,14.9,0.0,14.9,6.9,6.9,23.2,737.2,5.2,13.5,0
2011,12,3,7,0,309.0,984.4,31.1,11.4,11.4,23.2,745.3,2.7,10.5,0
2011,12,3,8,0,575.9,1097.5,36.3,16.0,16.0,20.5,753.3,2.0,316.5,0
2011,12,3,9,0,818.3,1148.3,38.9,19.5,19.5,21.0,760.8,3.9,288.0,0
2011,12,3,10,0,1016.9,1175.5,40.4,22.7,22.7,19.8,768.4,5.4,273.0,0
2011,12,3,11,0,1156.6,1189.8,41.2,21.7,21.7,18.6,766.5,6.5,267.0,0
2011,12,3,12,0,1224.7,1193.3,41.5,21.1,21.1,20.9,764.5,7.0,261.0,0
2011,12,3,13,0,1218.9,1190.1,41.5,20.2,20.2,18.7,762.2,7.4,258.0,0
2011,12,3,14,0,1139.8,1180.0,41.1,19.5,19.5,18.3,760.3,7.4,255.0,0
2011,12,3,15,0,994.2,1162.4,40.2,18.3,18.3,13.2,757.8,7.3,253.5,0
2011,12,3,16,0,792.1,1131.7,38.7,17.3,17.3,15.2,756.0,6.7,253.5,0
2011,12,3,17,0,548.4,1075.1,35.9,15.9,15.9,15.6,754.1,5.3,253.5,0
2011,12,3,18,0,282.9,947.2,30.4,14.9,14.9,15.8,751.8,4.4,255.0,0
2011,12,3,19,0,35.3,469.5,12.0,12.6,12.6,13.9,750.0,1.7,225.0,0
2011,12,3,20,0,0.0,0.0,0.0,11.8,11.8,12.1,748.0,2.4,144.0,0
2011,12,3,21,0,0.0,0.0,0.0,11.6,11.6,12.1,745.7,4.7,103.5,0
2011,12,3,22,0,0.0,0.0,0.0,10.9,10.9,14.9,743.8,4.5,24.0,0
2011,12,3,23,0,0.0,0.0,0.0,9.8,9.8,18.2,741.6,4.8,24.0,0
2011,12,4,0,0,0.0,0.0,0.0,8.9,8.9,20.9,739.4,4.8,12.0,0
2011,12,4,1,0,0.0,0.0,0.0,7.6,7.6,23.8,737.4,5.2,15.0,0
2011,12,4,2,0,0.0,0.0,0.0,6.5,6.5,26.4,735.3,5.4,13.5,0
2011,12,4,3,0,0.0,0.0,0.0,5.6,5.6,26.4,733.5,5.8,16.5,0
2011,12,4,4,0,0.0,0.0,0.0,4.4,4.4,22.0,732.2,5.7,16.5,0
2011,12,4,5,0,0.0,0.0,0.0,3.2,3.2,20.3,729.9,5.9,13.5,0
2011,12,4,6,0,14.8,0.0,14.8,6.8,6.8,20.0,737.7,5.4,12.0,0
2011,12,4,7,0,310.2,990.6,31.0,11.6,11.6,23.2,745.4,3.7,9.0,0
2011,12,4,8,0,577.8,1103.1,36.3,16.2,16.2,19.7,753.2,1.9,331.5,0
2011,12,4,9,0,820.1,1152.4,38.9,19.3,19.3,21.5,760.1,3.7,298.5,0
2011,12,4,10,0,1018.4,1178.2,40.3,22.4,22.4,20.3,767.8,5.2,280.5,0
2011,12,4,11,0,1157.6,1191.5,41.1,21.4,21.4,19.0,765.9,6.4,271.5,0
2011,12,4,12,0,1225.0,1193.7,41.5,20.9,20.9,21.5,764.7,6.7,262.5,0
2011,12,4,13,0,1218.8,1189.5,41.5,19.7,19.7,18.1,762.3,7.1,258.0,0
2011,12,4,14,0,1139.6,1178.7,41.1,19.2,19.2,18.2,761.0,7.0,255.0,0
2011,12,4,15,0,994.0,1160.3,40.2,17.8,17.8,12.4,757.8,7.1,252.0,0
2011,12,4,16,0,792.2,1128.9,38.7,17.0,17.0,14.6,756.6,6.6,253.5,0
2011,12,4,17,0,549.0,1071.8,35.9,15.6,15.6,15.1,754.8,5.2,253.5,0
2011,12,4,18,0,286.3,951.5,30.4,14.7,14.7,15.9,752.7,4.4,258.0,0
2011,12,4,19,0,38.1,493.6,12.5,12.6,12.6,14.4,751.1,1.6,235.5,0
2011,12,4,20,0,0.0,0.0,0.0,11.8,11.8,12.8,749.1,2.4,130.5,0
2011,12,4,21,0,0.0,0.0,0.0,11.3,11.3,13.1,747.0,4.5,70.5,0
2011,12,4,22,0,0.0,0.0,0.0,10.8,10.8,16.0,745.4,4.5,18.0,0
2011,12,4,23,0,0.0,0.0,0.0,10.0,10.0,19.8,743.6,4.7,15.0,0
2011,12,5,0,0,0.0,0.0,0.0,8.9,8.9,22.3,741.3,4.9,10.5,0
2011,12,5,1,0,0.0,0.0,0.0,7.8,7.8,24.8,739.4,5.1,12.0,0
2011,12,5,2,0,0.0,0.0,0.0,6.5,6.5,27.8,737.5,5.1,12.0,0
2011,12,5,3,0,0.0,0.0,0.0,5.1,5.1,30.9,735.5,5.5,16.5,0
2011,12,5,4,0,0.0,0.0,0.0,3.9,3.9,27.9,733.6,5.4,15.0,0
2011,12,5,5,0,0.0,0.0,0.0,2.7,2.7,25.1,731.9,5.7,16.5,0
2011,12,5,6,0,14.8,0.0,14.8,4.7,4.7,23.6,735.7,5.4,15.0,0
2011,12,5,7,0,302.7,966.3,31.0,7.5,7.5,22.9,739.7,3.7,15.0,0
2011,12,5,8,0,566.5,1082.0,36.2,11.1,11.1,21.1,743.7,1.4,325.5,0
2011,12,5,9,0,806.3,1133.2,38.8,12.8,12.8,19.6,746.9,3.3,289.5,0
2011,12,5,10,0,1003.1,1160.6,40.3,14.7,14.7,17.6,750.8,4.7,277.5,0
2011,12,5,11,0,1141.7,1174.9,41.1,16.2,16.2,17.6,754.3,6.0,267.0,0
2011,12,5,12,0,1209.1,1177.6,41.5,17.8,17.8,17.5,758.0,6.4,261.0,0
2011,12,5,13,0,1203.6,1173.7,41.4,19.1,19.1,18.2,761.8,7.0,258.0,0
2011,12,5,14,0,1125.7,1163.0,41.0,20.7,20.7,17.6,765.8,7.0,255.0,0
2011,12,5,15,0,982.5,1144.7,40.2,19.2,19.2,13.9,763.0,7.1,253.5,0
2011,12,5,16,0,783.3,1113.0,38.7,18.2,18.2,16.1,761.0,6.5,253.5,0
2011,12,5,17,0,543.2,1055.3,35.9,16.7,16.7,16.8,758.7,5.5,255.0,0
2011,12,5,18,0,284.8,938.1,30.5,15.2,15.2,13.7,755.8,4.5,255.0,0
2011,12,5,19,0,39.7,492.4,12.9,13.0,13.0,14.8,753.3,1.9,247.5,0
2011,12,5,20,0,0.0,0.0,0.0,12.1,12.1,18.4,750.8,1.9,105.0,0
2011,12,5,21,0,0.0,0.0,0.0,11.6,11.6,19.3,748.0,4.2,27.0,0
2011,12,5,22,0,0.0,0.0,0.0,11.1,11.1,19.9,745.7,4.9,15.0,0
2011,12,5,23,0,0.0,0.0,0.0,9.9,9.9,24.8,743.2,4.8,15.0,0
2011,12,6,0,0,0.0,0.0,0.0,8.8,8.8,25.9,741.2,4.9,12.0,0
2011,12,6,1,0,0.0,0.0,0.0,7.7,7.7,27.8,738.7,5.3,13.5,0
2011,12,6,2,0,0.0,0.0,0.0,6.5,6.5,30.5,736.3,5.5,13.5,0
2011,12,6,3,0,0.0,0.0,0.0,5.3,5.3,35.8,734.0,5.6,16.5,0
2011,12,6,4,0,0.0,0.0,0.0,4.1,4.1,33.5,732.1,5.7,15.0,0
2011,12,6,5,0,0.0,0.0,0.0,2.3,2.3,30.6,729.1,5.5,15.0,0
2011,12,6,6,0,14.6,0.0,14.6,4.5,4.5,28.1,733.1,5.5,18.0,0
2011,12,6,7,0,301.2,963.9,30.9,7.2,7.2,22.2,737.1,3.9,18.0,0
2011,12,6,8,0,565.5,1081.7,36.1,11.0,11.0,21.1,741.4,1.4,336.0,0
2011,12,6,9,0,804.2,1131.5,38.8,12.6,12.6,18.4,745.3,3.3,288.0,0
2011,12,6,10,0,999.9,1157.7,40.2,14.3,14.3,17.8,749.8,4.6,276.0,0
2011,12,6,11,0,1137.7,1171.2,41.0,15.6,15.6,17.5,754.0,5.7,265.5,0
2011,12,6,12,0,1202.9,1171.6,41.4,17.3,17.3,18.1,757.9,6.2,262.5,0
2011,12,6,13,0,1195.9,1165.7,41.4,18.8,18.8,16.7,762.6,6.7,256.5,0
2011,12,6,14,0,1117.3,1153.0,41.0,20.6,20.6,16.6,766.9,6.9,255.0,0
2011,12,6,15,0,976.3,1135.6,40.1,19.8,19.8,11.3,764.8,6.8,255.0,0
2011,12,6,16,0,779.4,1104.5,38.6,18.5,18.5,15.5,762.6,6.3,253.5,0
2011,12,6,17,0,541.5,1047.6,35.9,17.1,17.1,16.3,760.5,5.5,253.5,0
2011,12,6,18,0,284.5,929.0,30.5,15.7,15.7,13.2,758.4,4.1,253.5,0
2011,12,6,19,0,41.3,490.6,13.4,13.6,13.6,15.4,756.3,1.6,259.5,0
2011,12,6,20,0,0.0,0.0,0.0,12.2,12.2,21.9,754.3,2.1,55.5,0
2011,12,6,21,0,0.0,0.0,0.0,11.6,11.6,23.3,752.0,4.2,21.0,0
2011,12,6,22,0,0.0,0.0,0.0,11.3,11.3,22.0,750.1,5.5,18.0,0
2011,12,6,23,0,0.0,0.0,0.0,10.2,10.2,26.9,747.6,5.3,12.0,0
2011,12,7,0,0,0.0,0.0,0.0,9.0,9.0,27.0,745.2,5.5,10.5,0
2011,12,7,1,0,0.0,0.0,0.0,7.8,7.8,28.6,743.6,5.3,10.5,0
2011,12,7,2,0,0.0,0.0,0.0,6.4,6.4,31.2,741.9,5.3,13.5,0
2011,12,7,3,0,0.0,0.0,0.0,4.8,4.8,40.4,739.9,5.3,15.0,0
2011,12,7,4,0,0.0,0.0,0.0,4.1,4.1,39.6,739.4,5.7,16.5,0
2011,12,7,5,0,0.0,0.0,0.0,3.0,3.0,35.0,735.6,5.4,18.0,0
2011,12,7,6,0,14.6,0.0,14.6,5.9,5.9,29.3,740.2,5.0,13.5,0
2011,12,7,7,0,297.8,954.4,30.9,8.9,8.9,21.9,744.4,2.8,12.0,0
2011,12,7,8,0,559.9,1071.8,36.2,12.0,12.0,20.5,749.1,1.8,339.0,0
2011,12,7,9,0,798.2,1123.8,38.8,14.4,14.4,18.1,754.6,3.8,288.0,0
2011,12,7,10,0,994.0,1151.5,40.3,16.3,16.3,16.8,759.1,4.8,271.5,0
2011,12,7,11,0,1132.1,1165.7,41.1,18.3,18.3,16.8,763.9,5.6,265.5,0
2011,12,7,12,0,1199.6,1168.2,41.5,20.3,20.3,16.5,768.2,6.1,259.5,0
2011,12,7,13,0,1194.7,1163.9,41.5,19.4,19.4,16.1,766.6,6.7,253.5,0
2011,12,7,14,0,1117.9,1152.6,41.1,18.7,18.7,16.2,765.0,6.9,252.0,0
2011,12,7,15,0,976.9,1134.5,40.2,17.9,17.9,14.2,763.3,7.0,252.0,0
2011,12,7,16,0,780.1,1102.6,38.7,16.5,16.5,17.2,760.6,6.6,250.5,0
2011,12,7,17,0,542.6,1045.3,36.0,15.7,15.7,18.9,758.5,5.5,249.0,0
2011,12,7,18,0,285.6,925.3,30.6,14.4,14.4,12.2,756.6,4.2,249.0,0
2011,12,7,19,0,42.9,491.7,13.7,11.7,11.7,15.9,754.1,2.0,258.0,0
2011,12,7,20,0,0.0,0.0,0.0,10.3,10.3,22.1,752.0,1.7,54.0,0
2011,12,7,21,0,0.0,0.0,0.0,9.5,9.5,23.4,749.7,3.9,36.0,0
2011,12,7,22,0,0.0,0.0,0.0,8.9,8.9,22.4,747.5,5.2,27.0,0
2011,12,7,23,0,0.0,0.0,0.0,7.8,7.8,27.0,745.2,5.1,10.5,0
2011,12,8,0,0,0.0,0.0,0.0,6.9,6.9,26.8,743.7,5.5,13.5,0
2011,12,8,1,0,0.0,0.0,0.0,5.7,5.7,28.7,741.5,5.3,13.5,0
2011,12,8,2,0,0.0,0.0,0.0,4.6,4.6,31.1,739.1,5.4,15.0,0
2011,12,8,3,0,0.0,0.0,0.0,3.7,3.7,41.6,737.6,5.4,13.5,0
2011,12,8,4,0,0.0,0.0,0.0,3.4,3.4,41.4,736.9,6.0,13.5,0
2011,12,8,5,0,0.0,0.0,0.0,1.6,1.6,36.7,733.5,5.9,18.0,0
2011,12,8,6,0,14.6,0.0,14.6,4.8,4.8,30.5,737.5,5.5,15.0,0
2011,12,8,7,0,301.4,969.9,31.0,7.1,7.1,22.2,741.0,3.8,13.5,0
2011,12,8,8,0,567.2,1088.8,36.3,10.5,10.5,21.6,745.2,1.1,337.5,0
2011,12,8,9,0,809.4,1141.7,39.0,13.1,13.1,19.7,749.5,3.3,283.5,0
2011,12,8,10,0,1009.2,1170.6,40.4,14.8,14.8,17.7,753.1,5.0,270.0,0
2011,12,8,11,0,1151.1,1186.4,41.3,16.6,16.6,17.0,756.8,5.9,262.5,0
2011,12,8,12,0,1218.2,1187.0,41.6,18.2,18.2,17.1,760.1,6.6,256.5,0
2011,12,8,13,0,1212.8,1181.7,41.6,19.7,19.7,18.5,764.0,7.2,255.0,0
2011,12,8,14,0,1134.9,1169.7,41.2,21.1,21.1,18.3,767.9,7.1,252.0,0
2011,12,8,15,0,990.5,1149.1,40.3,22.5,22.5,13.1,771.5,6.9,252.0,0
2011,12,8,16,0,790.4,1115.4,38.8,21.4,21.4,14.9,769.2,6.6,252.0,0
2011,12,8,17,0,550.0,1056.1,36.1,20.1,20.1,15.5,766.6,5.6,250.5,0
2011,12,8,18,0,290.3,934.2,30.7,18.6,18.6,14.1,764.2,4.1,252.0,0
2011,12,8,19,0,45.4,504.3,14.2,16.3,16.3,14.6,761.8,1.4,223.5,0
2011,12,8,20,0,0.0,0.0,0.0,15.2,15.2,14.6,759.4,2.9,139.5,0
2011,12,8,21,0,0.0,0.0,0.0,14.4,14.4,15.3,756.5,4.6,97.5,0
2011,12,8,22,0,0.0,0.0,0.0,13.5,13.5,17.2,754.1,5.3,48.0,0
2011,12,8,23,0,0.0,0.0,0.0,12.3,12.3,21.9,751.5,5.2,16.5,0
2011,12,9,0,0,0.0,0.0,0.0,11.2,11.2,23.8,748.8,5.4,12.0,0
2011,12,9,1,0,0.0,0.0,0.0,10.0,10.0,26.7,746.5,5.4,12.0,0
2011,12,9,2,0,0.0,0.0,0.0,8.5,8.5,29.4,744.4,5.5,18.0,0
2011,12,9,3,0,0.0,0.0,0.0,7.2,7.2,35.3,742.1,5.6,19.5,0
